code_insee,commune,loyer_m2_maison,loyer_m2_appartement,nb_obs_maison,nb_obs_appartement,source,updated_at
82186,Valence,9,10,358,681,Loyers (données publiques),2026-03-03T09:22:09.139Z
82190,Verdun-sur-Garonne,10,12,186,440,Loyers (données publiques),2026-03-03T09:22:09.139Z
83004,Les Arcs,15,14,209,1142,Loyers (données publiques),2026-03-03T09:22:09.139Z
83007,Aups,,10,0,230,Loyers (données publiques),2026-03-03T09:22:09.139Z
83008,Bagnols-en-Forêt,,13,0,209,Loyers (données publiques),2026-03-03T09:22:09.139Z
83009,Bandol,19,18,176,1495,Loyers (données publiques),2026-03-03T09:22:09.139Z
83011,Bargemon,,11,0,172,Loyers (données publiques),2026-03-03T09:22:09.139Z
83012,Barjols,,11,0,640,Loyers (données publiques),2026-03-03T09:22:09.139Z
83016,Le Beausset,15,15,282,1545,Loyers (données publiques),2026-03-03T09:22:09.139Z
83017,Belgentier,,12,0,242,Loyers (données publiques),2026-03-03T09:22:09.139Z
83018,Besse-sur-Issole,,13,0,203,Loyers (données publiques),2026-03-03T09:22:09.139Z
83019,Bormes-les-Mimosas,,17,0,902,Loyers (données publiques),2026-03-03T09:22:09.139Z
83021,Bras,,13,0,192,Loyers (données publiques),2026-03-03T09:22:09.139Z
83023,Brignoles,13,13,467,2799,Loyers (données publiques),2026-03-03T09:22:09.139Z
83025,Brue-Auriac,,13,0,195,Loyers (données publiques),2026-03-03T09:22:09.139Z
83026,Cabasse,,11,0,268,Loyers (données publiques),2026-03-03T09:22:09.139Z
83027,La Cadière-d'Azur,17,15,116,209,Loyers (données publiques),2026-03-03T09:22:09.139Z
83028,Callas,,12,0,211,Loyers (données publiques),2026-03-03T09:22:09.139Z
83029,Callian,,13,0,207,Loyers (données publiques),2026-03-03T09:22:09.139Z
83030,Camps-la-Source,,12,0,185,Loyers (données publiques),2026-03-03T09:22:09.139Z
83031,Le Cannet-des-Maures,13,14,226,296,Loyers (données publiques),2026-03-03T09:22:09.139Z
83032,Carcès,12,12,113,403,Loyers (données publiques),2026-03-03T09:22:09.139Z
83033,Carnoules,,13,0,347,Loyers (données publiques),2026-03-03T09:22:09.139Z
83034,Carqueiranne,18,18,165,896,Loyers (données publiques),2026-03-03T09:22:09.139Z
83035,Le Castellet,15,16,133,344,Loyers (données publiques),2026-03-03T09:22:09.139Z
83036,Cavalaire-sur-Mer,,18,0,901,Loyers (données publiques),2026-03-03T09:22:09.139Z
83042,Cogolin,16,17,151,1478,Loyers (données publiques),2026-03-03T09:22:09.139Z
83043,Collobrières,,11,0,166,Loyers (données publiques),2026-03-03T09:22:09.139Z
83046,Cotignac,,11,0,192,Loyers (données publiques),2026-03-03T09:22:09.139Z
83047,La Crau,17,16,316,1289,Loyers (données publiques),2026-03-03T09:22:09.139Z
83048,La Croix-Valmer,,19,0,269,Loyers (données publiques),2026-03-03T09:22:09.139Z
83049,Cuers,15,14,371,1684,Loyers (données publiques),2026-03-03T09:22:09.139Z
83050,Draguignan,14,13,672,8150,Loyers (données publiques),2026-03-03T09:22:09.139Z
83053,Évenos,,15,0,144,Loyers (données publiques),2026-03-03T09:22:09.139Z
83054,La Farlède,16,15,128,992,Loyers (données publiques),2026-03-03T09:22:09.139Z
83055,Fayence,17,16,185,412,Loyers (données publiques),2026-03-03T09:22:09.139Z
83057,Flassans-sur-Issole,13,12,129,279,Loyers (données publiques),2026-03-03T09:22:09.139Z
83058,Flayosc,,12,0,449,Loyers (données publiques),2026-03-03T09:22:09.139Z
83059,Forcalqueiret,13,13,107,171,Loyers (données publiques),2026-03-03T09:22:09.139Z
83061,Fréjus,18,17,433,6923,Loyers (données publiques),2026-03-03T09:22:09.139Z
83062,La Garde,16,16,249,2602,Loyers (données publiques),2026-03-03T09:22:09.139Z
83063,La Garde-Freinet,,15,0,174,Loyers (données publiques),2026-03-03T09:22:09.139Z
83064,Garéoult,,13,0,289,Loyers (données publiques),2026-03-03T09:22:09.139Z
83066,Ginasservis,11,11,108,115,Loyers (données publiques),2026-03-03T09:22:09.139Z
83067,Gonfaron,13,12,204,538,Loyers (données publiques),2026-03-03T09:22:09.139Z
83068,Grimaud,,18,0,361,Loyers (données publiques),2026-03-03T09:22:09.139Z
83069,Hyères,18,16,487,8003,Loyers (données publiques),2026-03-03T09:22:09.139Z
83070,Le Lavandou,,17,0,1486,Loyers (données publiques),2026-03-03T09:22:09.139Z
83071,La Londe-les-Maures,17,16,185,1005,Loyers (données publiques),2026-03-03T09:22:09.139Z
83072,Lorgues,15,13,285,1278,Loyers (données publiques),2026-03-03T09:22:09.139Z
83073,Le Luc,13,13,455,2119,Loyers (données publiques),2026-03-03T09:22:09.139Z
83077,Méounes-lès-Montrieux,,13,0,250,Loyers (données publiques),2026-03-03T09:22:09.139Z
83081,Montauroux,17,14,146,298,Loyers (données publiques),2026-03-03T09:22:09.139Z
83083,Montfort-sur-Argens,,12,0,122,Loyers (données publiques),2026-03-03T09:22:09.139Z
83085,La Motte,,14,0,229,Loyers (données publiques),2026-03-03T09:22:09.139Z
83086,Le Muy,13,14,181,1187,Loyers (données publiques),2026-03-03T09:22:09.139Z
83087,Nans-les-Pins,14,14,117,368,Loyers (données publiques),2026-03-03T09:22:09.139Z
83088,Néoules,,14,0,184,Loyers (données publiques),2026-03-03T09:22:09.139Z
83090,Ollioules,16,15,205,1415,Loyers (données publiques),2026-03-03T09:22:09.139Z
83091,Pierrefeu-du-Var,14,13,130,502,Loyers (données publiques),2026-03-03T09:22:09.139Z
83092,Pignans,14,12,187,536,Loyers (données publiques),2026-03-03T09:22:09.139Z
83094,Le Plan-de-la-Tour,,17,0,157,Loyers (données publiques),2026-03-03T09:22:09.139Z
83096,Pourcieux,,15,0,202,Loyers (données publiques),2026-03-03T09:22:09.139Z
83097,Pourrières,14,14,195,319,Loyers (données publiques),2026-03-03T09:22:09.139Z
83098,Le Pradet,17,16,151,987,Loyers (données publiques),2026-03-03T09:22:09.139Z
83099,Puget-sur-Argens,16,16,140,1141,Loyers (données publiques),2026-03-03T09:22:09.139Z
83100,Puget-Ville,14,13,153,439,Loyers (données publiques),2026-03-03T09:22:09.139Z
83103,Le Revest-les-Eaux,,14,0,255,Loyers (données publiques),2026-03-03T09:22:09.139Z
83104,Rians,9,12,142,489,Loyers (données publiques),2026-03-03T09:22:09.139Z
83106,Rocbaron,15,,149,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
83107,Roquebrune-sur-Argens,17,15,530,1792,Loyers (données publiques),2026-03-03T09:22:09.139Z
83108,La Roquebrussanne,,13,0,290,Loyers (données publiques),2026-03-03T09:22:09.139Z
83110,Rougiers,,13,0,301,Loyers (données publiques),2026-03-03T09:22:09.139Z
83112,Saint-Cyr-sur-Mer,18,18,196,1152,Loyers (données publiques),2026-03-03T09:22:09.139Z
83113,Saint-Julien,11,,123,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
83115,Sainte-Maxime,18,18,170,2007,Loyers (données publiques),2026-03-03T09:22:09.139Z
83116,Saint-Maximin-la-Sainte-Baume,15,14,596,1716,Loyers (données publiques),2026-03-03T09:22:09.139Z
83118,Saint-Raphaël,20,18,312,4478,Loyers (données publiques),2026-03-03T09:22:09.139Z
83119,Saint-Tropez,,26,0,192,Loyers (données publiques),2026-03-03T09:22:09.139Z
83120,Saint-Zacharie,,15,0,554,Loyers (données publiques),2026-03-03T09:22:09.139Z
83121,Salernes,,12,0,666,Loyers (données publiques),2026-03-03T09:22:09.139Z
83123,Sanary-sur-Mer,17,18,309,2116,Loyers (données publiques),2026-03-03T09:22:09.139Z
83124,Seillans,,13,0,195,Loyers (données publiques),2026-03-03T09:22:09.139Z
83125,Seillons-Source-d'Argens,,13,0,189,Loyers (données publiques),2026-03-03T09:22:09.139Z
83126,La Seyne-sur-Mer,17,15,608,8340,Loyers (données publiques),2026-03-03T09:22:09.139Z
83127,Signes,13,13,125,424,Loyers (données publiques),2026-03-03T09:22:09.139Z
83129,Six-Fours-les-Plages,17,17,623,3751,Loyers (données publiques),2026-03-03T09:22:09.139Z
83130,Solliès-Pont,15,14,206,1353,Loyers (données publiques),2026-03-03T09:22:09.139Z
83131,Solliès-Toucas,14,13,142,411,Loyers (données publiques),2026-03-03T09:22:09.139Z
83132,Solliès-Ville,,13,0,228,Loyers (données publiques),2026-03-03T09:22:09.139Z
83135,Tavernes,9,11,132,124,Loyers (données publiques),2026-03-03T09:22:09.139Z
83137,Toulon,16,14,1326,32136,Loyers (données publiques),2026-03-03T09:22:09.139Z
83138,Tourrettes,14,,101,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
83140,Tourves,11,12,125,518,Loyers (données publiques),2026-03-03T09:22:09.139Z
83141,Trans-en-Provence,15,12,133,712,Loyers (données publiques),2026-03-03T09:22:09.139Z
83143,Le Val,13,11,132,416,Loyers (données publiques),2026-03-03T09:22:09.139Z
83144,La Valette-du-Var,16,15,252,3099,Loyers (données publiques),2026-03-03T09:22:09.139Z
83145,Varages,,10,0,139,Loyers (données publiques),2026-03-03T09:22:09.139Z
83146,La Verdière,,10,0,121,Loyers (données publiques),2026-03-03T09:22:09.139Z
83148,Vidauban,13,13,301,1289,Loyers (données publiques),2026-03-03T09:22:09.139Z
83150,Vinon-sur-Verdon,12,12,241,401,Loyers (données publiques),2026-03-03T09:22:09.139Z
83153,Saint-Mandrier-sur-Mer,,16,0,773,Loyers (données publiques),2026-03-03T09:22:09.139Z
84001,Althen-des-Paluds,11,14,215,380,Loyers (données publiques),2026-03-03T09:22:09.139Z
84003,Apt,11,12,197,1676,Loyers (données publiques),2026-03-03T09:22:09.139Z
84004,Aubignan,11,10,220,334,Loyers (données publiques),2026-03-03T09:22:09.139Z
84007,Avignon,12,12,1512,18575,Loyers (données publiques),2026-03-03T09:22:09.139Z
84009,La Bastide-des-Jourdans,,13,0,101,Loyers (données publiques),2026-03-03T09:22:09.139Z
84012,Beaumes-de-Venise,10,11,187,233,Loyers (données publiques),2026-03-03T09:22:09.139Z
84016,Bédarrides,11,12,164,425,Loyers (données publiques),2026-03-03T09:22:09.139Z
84017,Bédoin,11,12,144,161,Loyers (données publiques),2026-03-03T09:22:09.139Z
84019,Bollène,11,10,665,1568,Loyers (données publiques),2026-03-03T09:22:09.139Z
84026,Cadenet,12,13,177,533,Loyers (données publiques),2026-03-03T09:22:09.139Z
84027,Caderousse,,11,0,223,Loyers (données publiques),2026-03-03T09:22:09.139Z
84029,Camaret-sur-Aigues,11,11,247,222,Loyers (données publiques),2026-03-03T09:22:09.139Z
84030,Caromb,10,10,142,262,Loyers (données publiques),2026-03-03T09:22:09.139Z
84031,Carpentras,11,11,1192,5069,Loyers (données publiques),2026-03-03T09:22:09.139Z
84034,Caumont-sur-Durance,12,13,211,370,Loyers (données publiques),2026-03-03T09:22:09.139Z
84035,Cavaillon,12,12,587,3730,Loyers (données publiques),2026-03-03T09:22:09.139Z
84036,Châteauneuf-de-Gadagne,12,12,104,220,Loyers (données publiques),2026-03-03T09:22:09.139Z
84037,Châteauneuf-du-Pape,9,12,113,219,Loyers (données publiques),2026-03-03T09:22:09.139Z
84038,Cheval-Blanc,11,13,116,153,Loyers (données publiques),2026-03-03T09:22:09.139Z
84039,Courthézon,9,11,285,590,Loyers (données publiques),2026-03-03T09:22:09.139Z
84043,Entraigues-sur-la-Sorgue,10,13,274,624,Loyers (données publiques),2026-03-03T09:22:09.139Z
84053,Grillon,,9,0,125,Loyers (données publiques),2026-03-03T09:22:09.139Z
84054,L'Isle-sur-la-Sorgue,13,14,512,1785,Loyers (données publiques),2026-03-03T09:22:09.139Z
84056,Jonquières,10,11,247,363,Loyers (données publiques),2026-03-03T09:22:09.139Z
84064,Lapalud,11,10,126,369,Loyers (données publiques),2026-03-03T09:22:09.139Z
84065,Lauris,12,16,113,260,Loyers (données publiques),2026-03-03T09:22:09.139Z
84067,Loriol-du-Comtat,12,,142,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
84069,Malaucène,10,11,149,251,Loyers (données publiques),2026-03-03T09:22:09.139Z
84072,Mazan,11,11,246,455,Loyers (données publiques),2026-03-03T09:22:09.139Z
84074,Mérindol,,13,0,102,Loyers (données publiques),2026-03-03T09:22:09.139Z
84078,Mondragon,11,11,140,310,Loyers (données publiques),2026-03-03T09:22:09.139Z
84080,Monteux,11,13,561,2154,Loyers (données publiques),2026-03-03T09:22:09.139Z
84081,Morières-lès-Avignon,12,13,251,686,Loyers (données publiques),2026-03-03T09:22:09.139Z
84082,Mormoiron,11,11,114,173,Loyers (données publiques),2026-03-03T09:22:09.139Z
84083,Mornas,,10,0,189,Loyers (données publiques),2026-03-03T09:22:09.139Z
84087,Orange,11,11,964,4443,Loyers (données publiques),2026-03-03T09:22:09.139Z
84088,Pernes-les-Fontaines,12,13,500,731,Loyers (données publiques),2026-03-03T09:22:09.139Z
84089,Pertuis,16,14,619,2842,Loyers (données publiques),2026-03-03T09:22:09.139Z
84091,Piolenc,11,11,382,509,Loyers (données publiques),2026-03-03T09:22:09.139Z
84092,Le Pontet,11,12,254,1700,Loyers (données publiques),2026-03-03T09:22:09.139Z
84099,Robion,11,14,144,287,Loyers (données publiques),2026-03-03T09:22:09.139Z
84106,Sainte-Cécile-les-Vignes,10,11,172,344,Loyers (données publiques),2026-03-03T09:22:09.139Z
84108,Saint-Didier,,12,0,152,Loyers (données publiques),2026-03-03T09:22:09.139Z
84119,Saint-Saturnin-lès-Avignon,11,13,208,384,Loyers (données publiques),2026-03-03T09:22:09.139Z
84122,Sarrians,10,11,191,365,Loyers (données publiques),2026-03-03T09:22:09.139Z
84123,Sault,,10,0,100,Loyers (données publiques),2026-03-03T09:22:09.139Z
84127,Sérignan-du-Comtat,11,11,121,107,Loyers (données publiques),2026-03-03T09:22:09.139Z
84129,Sorgues,10,12,491,1874,Loyers (données publiques),2026-03-03T09:22:09.139Z
84132,Le Thor,12,13,362,695,Loyers (données publiques),2026-03-03T09:22:09.139Z
84133,La Tour-d'Aigues,12,13,215,336,Loyers (données publiques),2026-03-03T09:22:09.139Z
84137,Vaison-la-Romaine,10,11,205,794,Loyers (données publiques),2026-03-03T09:22:09.139Z
84138,Valréas,9,9,504,1408,Loyers (données publiques),2026-03-03T09:22:09.139Z
84141,Vedène,12,14,415,767,Loyers (données publiques),2026-03-03T09:22:09.139Z
84142,Velleron,,13,0,179,Loyers (données publiques),2026-03-03T09:22:09.139Z
84147,Villelaure,13,14,123,236,Loyers (données publiques),2026-03-03T09:22:09.139Z
84150,Visan,,11,0,106,Loyers (données publiques),2026-03-03T09:22:09.139Z
85002,L'Aiguillon-sur-Vie,10,,137,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85003,Aizenay,9,11,522,272,Loyers (données publiques),2026-03-03T09:22:09.139Z
85004,Angles,11,,128,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85008,Aubigny-Les Clouzeaux,10,,277,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85012,La Barre-de-Monts,10,,107,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85016,Beaulieu-sous-la-Roche,9,,103,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85017,Beaurepaire,9,,134,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85018,Beauvoir-sur-Mer,10,,175,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85019,Bellevigny,9,,394,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85020,Benet,8,11,172,104,Loyers (données publiques),2026-03-03T09:22:09.139Z
85025,La Boissière-de-Montaigu,8,,109,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85031,Le Boupère,9,,178,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85034,Bournezeau,9,,207,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85035,Bretignolles-sur-Mer,11,,223,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85038,Les Brouzils,9,,197,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85039,La Bruffière,10,,169,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85046,La Chaize-le-Vicomte,9,10,230,115,Loyers (données publiques),2026-03-03T09:22:09.139Z
85047,Challans,11,13,1263,1351,Loyers (données publiques),2026-03-03T09:22:09.139Z
85051,Chantonnay,9,10,410,369,Loyers (données publiques),2026-03-03T09:22:09.139Z
85059,La Châtaigneraie,9,9,262,222,Loyers (données publiques),2026-03-03T09:22:09.139Z
85064,Chauché,8,,143,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85065,Chavagnes-en-Paillers,9,10,165,125,Loyers (données publiques),2026-03-03T09:22:09.139Z
85070,Coëx,10,,131,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85071,Commequiers,10,,133,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85076,Cugand-la-Bernardière,9,,240,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85081,Dompierre-sur-Yon,10,,262,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85082,Les Epesses,8,,103,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85084,Essarts-en-Bocage,9,10,468,286,Loyers (données publiques),2026-03-03T09:22:09.139Z
85088,Le Fenouiller,11,,146,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85089,La Ferrière,9,11,211,112,Loyers (données publiques),2026-03-03T09:22:09.139Z
85090,Sèvremont,9,10,307,123,Loyers (données publiques),2026-03-03T09:22:09.139Z
85092,Fontenay-le-Comte,9,11,711,1643,Loyers (données publiques),2026-03-03T09:22:09.139Z
85095,Froidfond,10,,175,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85096,La Garnache,10,,256,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85097,La Gaubretière,9,,155,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85108,L'Herbergement,10,,260,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85109,Les Herbiers,9,12,1130,1143,Loyers (données publiques),2026-03-03T09:22:09.139Z
85112,L'Île-d'Olonne,,13,0,156,Loyers (données publiques),2026-03-03T09:22:09.139Z
85119,Les Landes-Genusson,9,,106,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85127,Longeville-sur-Mer,10,,121,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85128,Luçon,11,10,443,982,Loyers (données publiques),2026-03-03T09:22:09.139Z
85129,Les Lucs-sur-Boulogne,9,,202,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85135,Mareuil-sur-Lay-Dissais,11,,167,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85146,Montaigu-Vendée,10,13,1004,1145,Loyers (données publiques),2026-03-03T09:22:09.139Z
85151,Mortagne-sur-Sèvre,9,10,309,172,Loyers (données publiques),2026-03-03T09:22:09.139Z
85152,Les Achards,10,,247,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85153,Mouchamps,8,,135,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85155,Mouilleron-le-Captif,10,,250,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85156,Moutiers-les-Mauxfaits,9,,114,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85160,Nesmy,9,,108,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85161,Nieul-le-Dolent,8,,102,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85162,Rives-d'Autise,8,,113,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85163,Noirmoutier-en-l'Île,12,15,118,187,Loyers (données publiques),2026-03-03T09:22:09.139Z
85164,Notre-Dame-de-Monts,11,,102,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85178,Le Poiré-sur-Vie,9,11,384,192,Loyers (données publiques),2026-03-03T09:22:09.139Z
85182,Pouzauges,9,10,316,442,Loyers (données publiques),2026-03-03T09:22:09.139Z
85189,Notre-Dame-de-Riez,10,,107,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85190,Rocheservière,10,11,152,145,Loyers (données publiques),2026-03-03T09:22:09.139Z
85191,La Roche-sur-Yon,11,12,1711,7341,Loyers (données publiques),2026-03-03T09:22:09.139Z
85194,Les Sables-d'Olonne,12,14,1489,2859,Loyers (données publiques),2026-03-03T09:22:09.139Z
85197,Montréverd,9,,215,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85204,Saint-Christophe-du-Ligneron,9,,164,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85208,Saint-Denis-la-Chevasse,8,,161,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85211,Sainte-Flaive-des-Loups,9,,148,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85213,Rives de l'Yon,9,,194,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85215,Saint-Fulgent,9,11,210,138,Loyers (données publiques),2026-03-03T09:22:09.139Z
85222,Saint-Gilles-Croix-de-Vie,11,13,516,909,Loyers (données publiques),2026-03-03T09:22:09.139Z
85223,Saint-Jean-d'Hermine,8,9,183,139,Loyers (données publiques),2026-03-03T09:22:09.139Z
85226,Saint-Hilaire-de-Riez,11,13,543,391,Loyers (données publiques),2026-03-03T09:22:09.139Z
85234,Saint-Jean-de-Monts,11,15,404,637,Loyers (données publiques),2026-03-03T09:22:09.139Z
85238,Saint-Laurent-sur-Sèvre,9,10,205,165,Loyers (données publiques),2026-03-03T09:22:09.139Z
85246,Saint-Martin-des-Noyers,8,,117,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85262,Saint-Philbert-de-Bouaine,10,,141,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85280,Sallertaine,11,,166,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85284,Soullans,10,,254,0,Loyers (données publiques),2026-03-03T09:22:09.139Z
85288,Talmont-Saint-Hilaire,12,13,427,192,Loyers (données publiques),2026-03-03T09:22:09.139Z
